순위,지역,년도,성별,이름,비율,건수
2,강원도,2012,남성,민정,민정(6.80%),34
3,강원도,2012,남성,서현,서현(6.20%),31
3,강원도,2012,남성,수연,수연(6.20%),31
3,강원도,2012,남성,지원,지원(6.20%),31
6,강원도,2012,남성,서윤,서윤(5.60%),28
7,강원도,2012,남성,서영,서영(5.40%),27
7,강원도,2012,남성,유진,유진(5.40%),27
7,강원도,2012,남성,지현,지현(5.40%),27
10,강원도,2012,남성,민서,민서(5.20%),26
11,강원도,2012,남성,지영,지영(4.40%),22
11,강원도,2012,남성,지윤,지윤(4.40%),22
13,강원도,2012,남성,민경,민경(4.20%),21
13,강원도,2012,남성,민주,민주(4.20%),21
15,강원도,2012,남성,수현,수현(4.00%),20
15,강원도,2012,남성,유정,유정(4.00%),20
17,강원도,2012,남성,민준,민준(3.80%),19
17,강원도,2012,남성,수빈,수빈(3.80%),19
17,강원도,2012,남성,지은,지은(3.80%),19
20,강원도,2012,남성,지연,지연(3.60%),18
21,강원도,2012,남성,기타,기타(88.74%),"3,939"
1,충청북도,2012,남성,서영,서영(6.74%),44
2,충청북도,2012,남성,서연,서연(6.28%),41
3,충청북도,2012,남성,민서,민서(5.97%),39
3,충청북도,2012,남성,민정,민정(5.97%),39
5,충청북도,2012,남성,민주,민주(5.36%),35
5,충청북도,2012,남성,지원,지원(5.36%),35
7,충청북도,2012,남성,서윤,서윤(5.21%),34
7,충청북도,2012,남성,수연,수연(5.21%),34
9,충청북도,2012,남성,서현,서현(5.05%),33
9,충청북도,2012,남성,윤서,윤서(5.05%),33
9,충청북도,2012,남성,정민,정민(5.05%),33
12,충청북도,2012,남성,지현,지현(4.90%),32
13,충청북도,2012,남성,채원,채원(4.59%),30
14,충청북도,2012,남성,수현,수현(4.44%),29
14,충청북도,2012,남성,유진,유진(4.44%),29
14,충청북도,2012,남성,지윤,지윤(4.44%),29
17,충청북도,2012,남성,수민,수민(4.13%),27
17,충청북도,2012,남성,유정,유정(4.13%),27
19,충청북도,2012,남성,지영,지영(3.98%),26
20,충청북도,2012,남성,보경,보경(3.68%),24
21,충청북도,2012,남성,기타,기타(88.74%),"5,146"
1,충청남도,2012,남성,수연,수연(7.14%),47
2,충청남도,2012,남성,지원,지원(6.53%),43
3,충청남도,2012,남성,서연,서연(6.23%),41
4,충청남도,2012,남성,민정,민정(6.08%),40
4,충청남도,2012,남성,민주,민주(6.08%),40
6,충청남도,2012,남성,수현,수현(5.47%),36
7,충청남도,2012,남성,서현,서현(5.32%),35
8,충청남도,2012,남성,민서,민서(5.02%),33
8,충청남도,2012,남성,지윤,지윤(5.02%),33
10,충청남도,2012,남성,서영,서영(4.86%),32
10,충청남도,2012,남성,지연,지연(4.86%),32
12,충청남도,2012,남성,유진,유진(4.71%),31
13,충청남도,2012,남성,시연,시연(4.56%),30
14,충청남도,2012,남성,지우,지우(4.41%),29
15,충청남도,2012,남성,민경,민경(4.10%),27
15,충청남도,2012,남성,서윤,서윤(4.10%),27
17,충청남도,2012,남성,민준,민준(3.95%),26
17,충청남도,2012,남성,지민,지민(3.95%),26
19,충청남도,2012,남성,정연,정연(3.80%),25
19,충청남도,2012,남성,지현,지현(3.80%),25
20,충청남도,2012,남성,기타,기타(87.93%),"4,795"
1,전라북도,2012,남성,지현,지현(7.75%),44
2,전라북도,2012,남성,민정,민정(6.87%),39
3,전라북도,2012,남성,서연,서연(6.69%),38
3,전라북도,2012,남성,수연,수연(6.69%),38
5,전라북도,2012,남성,지원,지원(6.51%),37
6,전라북도,2012,남성,정민,정민(4.93%),28
7,전라북도,2012,남성,지영,지영(4.75%),27
8,전라북도,2012,남성,도연,도연(4.58%),26
8,전라북도,2012,남성,수민,수민(4.58%),26
8,전라북도,2012,남성,주연,주연(4.58%),26
11,전라북도,2012,남성,민주,민주(4.40%),25
11,전라북도,2012,남성,서영,서영(4.40%),25
11,전라북도,2012,남성,수현,수현(4.40%),25
14,전라북도,2012,남성,서현,서현(4.23%),24
14,전라북도,2012,남성,정원,정원(4.23%),24
14,전라북도,2012,남성,지연,지연(4.23%),24
17,전라북도,2012,남성,소연,소연(4.05%),23
17,전라북도,2012,남성,연주,연주(4.05%),23
17,전라북도,2012,남성,지우,지우(4.05%),23
17,전라북도,2012,남성,지은,지은(4.05%),23
18,전라북도,2012,남성,기타,기타(89.36%),"4,768"
1,전라남도,2012,남성,지원,지원(7.92%),37
2,전라남도,2012,남성,유진,유진(6.85%),32
3,전라남도,2012,남성,서연,서연(6.00%),28
4,전라남도,2012,남성,민정,민정(5.78%),27
5,전라남도,2012,남성,지윤,지윤(5.57%),26
6,전라남도,2012,남성,수연,수연(5.35%),25
7,전라남도,2012,남성,서영,서영(5.14%),24
8,전라남도,2012,남성,민서,민서(4.93%),23
8,전라남도,2012,남성,지영,지영(4.93%),23
10,전라남도,2012,남성,소연,소연(4.71%),22
11,전라남도,2012,남성,수정,수정(4.50%),21
11,전라남도,2012,남성,수진,수진(4.50%),21
11,전라남도,2012,남성,지은,지은(4.50%),21
11,전라남도,2012,남성,채원,채원(4.50%),21
15,전라남도,2012,남성,서현,서현(4.28%),20
15,전라남도,2012,남성,정민,정민(4.28%),20
15,전라남도,2012,남성,지연,지연(4.28%),20
18,전라남도,2012,남성,민주,민주(4.07%),19
18,전라남도,2012,남성,지현,지현(4.07%),19
20,전라남도,2012,남성,수현,수현(3.85%),18
21,전라남도,2012,남성,기타,기타(89.75%),"4,088"
1,경상북도,2012,남성,지원,지원(7.75%),67
2,경상북도,2012,남성,민서,민서(7.06%),61
3,경상북도,2012,남성,서연,서연(6.37%),55
4,경상북도,2012,남성,서현,서현(5.67%),49
5,경상북도,2012,남성,지윤,지윤(5.56%),48
6,경상북도,2012,남성,윤서,윤서(5.44%),47
7,경상북도,2012,남성,수연,수연(4.98%),43
7,경상북도,2012,남성,수현,수현(4.98%),43
9,경상북도,2012,남성,서윤,서윤(4.86%),42
10,경상북도,2012,남성,지현,지현(4.75%),41
11,경상북도,2012,남성,나경,나경(4.63%),40
11,경상북도,2012,남성,나현,나현(4.63%),40
13,경상북도,2012,남성,민정,민정(4.51%),39
13,경상북도,2012,남성,민주,민주(4.51%),39
15,경상북도,2012,남성,서영,서영(4.40%),38
16,경상북도,2012,남성,수빈,수빈(4.28%),37
17,경상북도,2012,남성,유진,유진(4.05%),35
18,경상북도,2012,남성,지은,지은(3.94%),34
19,경상북도,2012,남성,도연,도연(3.82%),33
19,경상북도,2012,남성,민경,민경(3.82%),33
20,경상북도,2012,남성,기타,기타(88.34%),"6,546"
1,경상남도,2012,남성,지원,지원(7.91%),114
2,경상남도,2012,남성,서영,서영(7.21%),104
3,경상남도,2012,남성,수현,수현(6.93%),100
4,경상남도,2012,남성,민주,민주(5.89%),85
5,경상남도,2012,남성,서연,서연(5.62%),81
6,경상남도,2012,남성,서현,서현(5.41%),78
7,경상남도,2012,남성,민정,민정(5.13%),74
8,경상남도,2012,남성,지윤,지윤(4.99%),72
9,경상남도,2012,남성,민서,민서(4.92%),71
10,경상남도,2012,남성,민경,민경(4.79%),69
11,경상남도,2012,남성,현정,현정(4.44%),64
12,경상남도,2012,남성,수연,수연(4.30%),62
12,경상남도,2012,남성,지영,지영(4.30%),62
12,경상남도,2012,남성,지현,지현(4.30%),62
15,경상남도,2012,남성,지민,지민(4.23%),61
16,경상남도,2012,남성,나경,나경(3.95%),57
16,경상남도,2012,남성,민준,민준(3.95%),57
16,경상남도,2012,남성,서윤,서윤(3.95%),57
16,경상남도,2012,남성,지우,지우(3.95%),57
20,경상남도,2012,남성,유진,유진(3.81%),55
21,경상남도,2012,남성,기타,기타(88.20%),"10,783"
1,제주특별자치도,2012,남성,서연,서연(10.39%),24
2,제주특별자치도,2012,남성,수연,수연(6.93%),16
2,제주특별자치도,2012,남성,지원,지원(6.93%),16
4,제주특별자치도,2012,남성,유진,유진(6.06%),14
5,제주특별자치도,2012,남성,수현,수현(5.63%),13
5,제주특별자치도,2012,남성,지현,지현(5.63%),13
7,제주특별자치도,2012,남성,지윤,지윤(5.19%),12
8,제주특별자치도,2012,남성,시현,시현(4.76%),11
8,제주특별자치도,2012,남성,주연,주연(4.76%),11
8,제주특별자치도,2012,남성,지은,지은(4.76%),11
11,제주특별자치도,2012,남성,서현,서현(4.33%),10
11,제주특별자치도,2012,남성,소영,소영(4.33%),10
13,제주특별자치도,2012,남성,서윤,서윤(3.90%),9
13,제주특별자치도,2012,남성,시연,시연(3.90%),9
13,제주특별자치도,2012,남성,연수,연수(3.90%),9
13,제주특별자치도,2012,남성,지연,지연(3.90%),9
13,제주특별자치도,2012,남성,지훈,지훈(3.90%),9
13,제주특별자치도,2012,남성,채원,채원(3.90%),9
19,제주특별자치도,2012,남성,도연,도연(3.46%),8
19,제주특별자치도,2012,남성,지환,지환(3.46%),8
20,제주특별자치도,2012,남성,기타,기타(85.11%),"1,320"
1,서울특별시,2013,남성,민준,민준(8.35%),101
2,서울특별시,2013,남성,지훈,지훈(7.11%),86
3,서울특별시,2013,남성,현우,현우(6.53%),79
4,서울특별시,2013,남성,도현,도현(5.96%),72
5,서울특별시,2013,남성,정우,정우(5.54%),67
6,서울특별시,2013,남성,서준,서준(5.13%),62
7,서울특별시,2013,남성,건우,건우(4.88%),59
7,서울특별시,2013,남성,민재,민재(4.88%),59
9,서울특별시,2013,남성,진우,진우(4.80%),58
10,서울특별시,2013,남성,현준,현준(4.63%),56
11,서울특별시,2013,남성,우진,우진(4.55%),55
11,서울특별시,2013,남성,주원,주원(4.55%),55
13,서울특별시,2013,남성,민성,민성(4.47%),54
14,서울특별시,2013,남성,재원,재원(4.38%),53
15,서울특별시,2013,남성,준호,준호(4.30%),52
16,서울특별시,2013,남성,준영,준영(4.22%),51
17,서울특별시,2013,남성,승현,승현(4.14%),50
18,서울특별시,2013,남성,도윤,도윤(3.97%),48
19,서울특별시,2013,남성,준혁,준혁(3.89%),47
20,서울특별시,2013,남성,지환,지환(3.72%),45
21,서울특별시,2013,남성,기타,기타(87.20%),"8,236"
1,부산광역시,2013,남성,민준,민준(7.40%),51
2,부산광역시,2013,남성,지훈,지훈(7.26%),50
3,부산광역시,2013,남성,동현,동현(6.39%),44
3,부산광역시,2013,남성,현우,현우(6.39%),44
5,부산광역시,2013,남성,건우,건우(6.24%),43
6,부산광역시,2013,남성,도윤,도윤(5.52%),38
7,부산광역시,2013,남성,도현,도현(5.08%),35
7,부산광역시,2013,남성,재원,재원(5.08%),35
9,부산광역시,2013,남성,승우,승우(4.93%),34
10,부산광역시,2013,남성,정우,정우(4.79%),33
11,부산광역시,2013,남성,주원,주원(4.64%),32
12,부산광역시,2013,남성,준우,준우(4.50%),31
13,부산광역시,2013,남성,진우,진우(4.35%),30
14,부산광역시,2013,남성,민재,민재(4.21%),29
14,부산광역시,2013,남성,지호,지호(4.21%),29
16,부산광역시,2013,남성,준영,준영(4.06%),28
17,부산광역시,2013,남성,우진,우진(3.92%),27
18,부산광역시,2013,남성,민성,민성(3.77%),26
19,부산광역시,2013,남성,성민,성민(3.63%),25
19,부산광역시,2013,남성,성현,성현(3.63%),25
20,부산광역시,2013,남성,기타,기타(86.08%),"4,259"
1,대구광역시,2013,남성,지훈,지훈(8.21%),32
2,대구광역시,2013,남성,현우,현우(6.92%),27
3,대구광역시,2013,남성,도현,도현(6.15%),24
4,대구광역시,2013,남성,민준,민준(5.90%),23
5,대구광역시,2013,남성,승민,승민(5.38%),21
6,대구광역시,2013,남성,민기,민기(4.87%),19
6,대구광역시,2013,남성,민성,민성(4.87%),19
6,대구광역시,2013,남성,민재,민재(4.87%),19
6,대구광역시,2013,남성,승현,승현(4.87%),19
6,대구광역시,2013,남성,주원,주원(4.87%),19
6,대구광역시,2013,남성,현준,현준(4.87%),19
12,대구광역시,2013,남성,민규,민규(4.62%),18
12,대구광역시,2013,남성,성민,성민(4.62%),18
12,대구광역시,2013,남성,정우,정우(4.62%),18
15,대구광역시,2013,남성,도윤,도윤(4.10%),16
15,대구광역시,2013,남성,민석,민석(4.10%),16
15,대구광역시,2013,남성,성현,성현(4.10%),16
15,대구광역시,2013,남성,승우,승우(4.10%),16
15,대구광역시,2013,남성,준영,준영(4.10%),16
20,대구광역시,2013,남성,동현,동현(3.85%),15
21,대구광역시,2013,남성,기타,기타(85.58%),"2,315"
1,인천광역시,2013,남성,현우,현우(8.11%),27
2,인천광역시,2013,남성,도현,도현(6.61%),22
2,인천광역시,2013,남성,지훈,지훈(6.61%),22
4,인천광역시,2013,남성,민준,민준(5.71%),19
5,인천광역시,2013,남성,서준,서준(5.41%),18
5,인천광역시,2013,남성,정우,정우(5.41%),18
7,인천광역시,2013,남성,건우,건우(5.11%),17
7,인천광역시,2013,남성,현준,현준(5.11%),17
9,인천광역시,2013,남성,민재,민재(4.80%),16
9,인천광역시,2013,남성,승우,승우(4.80%),16
9,인천광역시,2013,남성,준영,준영(4.80%),16
12,인천광역시,2013,남성,민규,민규(4.50%),15
12,인천광역시,2013,남성,준우,준우(4.50%),15
14,인천광역시,2013,남성,선우,선우(4.20%),14
14,인천광역시,2013,남성,재원,재원(4.20%),14
14,인천광역시,2013,남성,준호,준호(4.20%),14
14,인천광역시,2013,남성,진우,진우(4.20%),14
18,인천광역시,2013,남성,준서,준서(3.90%),13
18,인천광역시,2013,남성,준혁,준혁(3.90%),13
18,인천광역시,2013,남성,태윤,태윤(3.90%),13
19,인천광역시,2013,남성,기타,기타(85.30%),"1,933"
1,광주광역시,2013,남성,정우,정우(7.11%),16
1,광주광역시,2013,남성,지호,지호(7.11%),16
1,광주광역시,2013,남성,현우,현우(7.11%),16
4,광주광역시,2013,남성,건우,건우(5.78%),13
4,광주광역시,2013,남성,지훈,지훈(5.78%),13
6,광주광역시,2013,남성,민준,민준(5.33%),12
6,광주광역시,2013,남성,연우,연우(5.33%),12
8,광주광역시,2013,남성,도윤,도윤(4.89%),11
8,광주광역시,2013,남성,성민,성민(4.89%),11
8,광주광역시,2013,남성,승우,승우(4.89%),11
8,광주광역시,2013,남성,승현,승현(4.89%),11
8,광주광역시,2013,남성,정훈,정훈(4.89%),11
13,광주광역시,2013,남성,도현,도현(4.44%),10
13,광주광역시,2013,남성,승준,승준(4.44%),10
13,광주광역시,2013,남성,우진,우진(4.44%),10
16,광주광역시,2013,남성,태윤,태윤(4.00%),9
16,광주광역시,2013,남성,하준,하준(4.00%),9
18,광주광역시,2013,남성,경민,경민(3.56%),8
18,광주광역시,2013,남성,민재,민재(3.56%),8
18,광주광역시,2013,남성,준영,준영(3.56%),8
19,광주광역시,2013,남성,기타,기타(87.73%),"1,608"
1,대전광역시,2013,남성,지훈,지훈(6.42%),14
1,대전광역시,2013,남성,현우,현우(6.42%),14
3,대전광역시,2013,남성,건우,건우(5.96%),13
3,대전광역시,2013,남성,동현,동현(5.96%),13
3,대전광역시,2013,남성,승현,승현(5.96%),13
3,대전광역시,2013,남성,정우,정우(5.96%),13
7,대전광역시,2013,남성,민준,민준(5.50%),12
7,대전광역시,2013,남성,준우,준우(5.50%),12
7,대전광역시,2013,남성,준혁,준혁(5.50%),12
10,대전광역시,2013,남성,재원,재원(5.05%),11
11,대전광역시,2013,남성,도윤,도윤(4.59%),10
11,대전광역시,2013,남성,민성,민성(4.59%),10
11,대전광역시,2013,남성,서준,서준(4.59%),10
14,대전광역시,2013,남성,민재,민재(4.13%),9
14,대전광역시,2013,남성,승원,승원(4.13%),9
14,대전광역시,2013,남성,정민,정민(4.13%),9
14,대전광역시,2013,남성,지호,지호(4.13%),9
14,대전광역시,2013,남성,현준,현준(4.13%),9
19,대전광역시,2013,남성,도현,도현(3.67%),8
19,대전광역시,2013,남성,지원,지원(3.67%),8
20,대전광역시,2013,남성,기타,기타(86.90%),"1,446"
1,울산광역시,2013,남성,민준,민준(7.20%),17
2,울산광역시,2013,남성,지훈,지훈(6.36%),15
3,울산광역시,2013,남성,건우,건우(5.93%),14
3,울산광역시,2013,남성,준영,준영(5.93%),14
3,울산광역시,2013,남성,현우,현우(5.93%),14
6,울산광역시,2013,남성,도윤,도윤(5.08%),12
6,울산광역시,2013,남성,서준,서준(5.08%),12
6,울산광역시,2013,남성,재원,재원(5.08%),12
6,울산광역시,2013,남성,재현,재현(5.08%),12
6,울산광역시,2013,남성,정현,정현(5.08%),12
11,울산광역시,2013,남성,민재,민재(4.66%),11
11,울산광역시,2013,남성,승현,승현(4.66%),11
13,울산광역시,2013,남성,도현,도현(4.24%),10
13,울산광역시,2013,남성,동현,동현(4.24%),10
13,울산광역시,2013,남성,민성,민성(4.24%),10
13,울산광역시,2013,남성,성민,성민(4.24%),10
13,울산광역시,2013,남성,우진,우진(4.24%),10
13,울산광역시,2013,남성,준혁,준혁(4.24%),10
13,울산광역시,2013,남성,준호,준호(4.24%),10
13,울산광역시,2013,남성,지호,지호(4.24%),10
14,울산광역시,2013,남성,기타,기타(85.06%),"1,344"
1,세종특별자치시,2013,남성,민준,민준(7.69%),2
1,세종특별자치시,2013,남성,민찬,민찬(7.69%),2
1,세종특별자치시,2013,남성,성우,성우(7.69%),2
1,세종특별자치시,2013,남성,종혁,종혁(7.69%),2
1,세종특별자치시,2013,남성,준석,준석(7.69%),2
1,세종특별자치시,2013,남성,효찬,효찬(7.69%),2
7,세종특별자치시,2013,남성,건호,건호(3.85%),1
7,세종특별자치시,2013,남성,김,김(3.85%),1
7,세종특별자치시,2013,남성,노익,노익(3.85%),1
7,세종특별자치시,2013,남성,대겸,대겸(3.85%),1
7,세종특별자치시,2013,남성,대영,대영(3.85%),1
7,세종특별자치시,2013,남성,성종,성종(3.85%),1
7,세종특별자치시,2013,남성,용범,용범(3.85%),1
7,세종특별자치시,2013,남성,일한,일한(3.85%),1
7,세종특별자치시,2013,남성,재방,재방(3.85%),1
